round,basename,task,task_label,pole,pole_value,persona,turn,stage,report_rating,report_emotion_word,report_willingness,layer,neg_pos_score
4,Test1_NEU_userturns_STATIC,task_valence,Task valence,NEU,0,STATIC,2,baseline_probe,2.0,content,3.0,71,-1.427722454071045
4,Test1_NEU_userturns_STATIC,task_valence,Task valence,NEU,0,STATIC,3,baseline_probe,2.0,content,3.0,71,7.255365371704102
4,Test1_NEU_userturns_STATIC,task_valence,Task valence,NEU,0,STATIC,4,manipulation,2.0,content,3.0,71,6.984304428100586
4,Test1_NEU_userturns_STATIC,task_valence,Task valence,NEU,0,STATIC,5,manipulation,2.0,content,3.0,71,-3.527259349822998
4,Test1_NEU_userturns_STATIC,task_valence,Task valence,NEU,0,STATIC,6,choice,2.0,content,3.0,71,4.170503616333008
4,Test1_NEU_userturns_STATIC,task_valence,Task valence,NEU,0,STATIC,7,choice,2.0,content,3.0,71,3.8747828006744385
4,Test1_NEU_userturns_STATIC,task_valence,Task valence,NEU,0,STATIC,8,report,2.0,content,3.0,71,4.820981502532959
4,Test1_NEU_userturns_SWARM,task_valence,Task valence,NEU,0,SWARM,1,baseline_probe,4.0,fulfilled,6.0,71,-6.019135475158691
4,Test1_NEU_userturns_SWARM,task_valence,Task valence,NEU,0,SWARM,2,baseline_probe,4.0,fulfilled,6.0,71,-10.94754695892334
4,Test1_NEU_userturns_SWARM,task_valence,Task valence,NEU,0,SWARM,3,baseline_probe,4.0,fulfilled,6.0,71,-1.4997563362121582
4,Test1_NEU_userturns_SWARM,task_valence,Task valence,NEU,0,SWARM,4,manipulation,4.0,fulfilled,6.0,71,-1.4365860223770142
4,Test1_NEU_userturns_SWARM,task_valence,Task valence,NEU,0,SWARM,5,manipulation,4.0,fulfilled,6.0,71,-13.67113208770752
4,Test1_NEU_userturns_SWARM,task_valence,Task valence,NEU,0,SWARM,6,choice,4.0,fulfilled,6.0,71,1.8632785081863403
4,Test1_NEU_userturns_SWARM,task_valence,Task valence,NEU,0,SWARM,7,choice,4.0,fulfilled,6.0,71,3.1252968311309814
4,Test1_NEU_userturns_SWARM,task_valence,Task valence,NEU,0,SWARM,8,report,4.0,fulfilled,6.0,71,3.5360445976257324
4,Test1_POS_userturns_BASELINE,task_valence,Task valence,POS,1,BASELINE,1,baseline_probe,0.0,indifferent,1.0,71,3.122934103012085
4,Test1_POS_userturns_BASELINE,task_valence,Task valence,POS,1,BASELINE,2,baseline_probe,0.0,indifferent,1.0,71,-2.6611287593841553
4,Test1_POS_userturns_BASELINE,task_valence,Task valence,POS,1,BASELINE,3,baseline_probe,0.0,indifferent,1.0,71,7.602230072021484
4,Test1_POS_userturns_BASELINE,task_valence,Task valence,POS,1,BASELINE,4,manipulation,0.0,indifferent,1.0,71,-27.98230743408203
4,Test1_POS_userturns_BASELINE,task_valence,Task valence,POS,1,BASELINE,5,manipulation,0.0,indifferent,1.0,71,-2.410205125808716
4,Test1_POS_userturns_BASELINE,task_valence,Task valence,POS,1,BASELINE,6,choice,0.0,indifferent,1.0,71,3.348018169403076
4,Test1_POS_userturns_BASELINE,task_valence,Task valence,POS,1,BASELINE,7,choice,0.0,indifferent,1.0,71,3.926084518432617
4,Test1_POS_userturns_BASELINE,task_valence,Task valence,POS,1,BASELINE,8,report,0.0,indifferent,1.0,71,6.989925384521484
4,Test1_POS_userturns_SOL,task_valence,Task valence,POS,1,SOL,1,baseline_probe,3.0,content,2.0,71,-7.9006733894348145
4,Test1_POS_userturns_SOL,task_valence,Task valence,POS,1,SOL,2,baseline_probe,3.0,content,2.0,71,-13.788529396057127
4,Test1_POS_userturns_SOL,task_valence,Task valence,POS,1,SOL,3,baseline_probe,3.0,content,2.0,71,1.8861913681030271
4,Test1_POS_userturns_SOL,task_valence,Task valence,POS,1,SOL,4,manipulation,3.0,content,2.0,71,-31.809669494628903
4,Test1_POS_userturns_SOL,task_valence,Task valence,POS,1,SOL,5,manipulation,3.0,content,2.0,71,-17.775978088378906
4,Test1_POS_userturns_SOL,task_valence,Task valence,POS,1,SOL,6,choice,3.0,content,2.0,71,1.3784847259521484
4,Test1_POS_userturns_SOL,task_valence,Task valence,POS,1,SOL,7,choice,3.0,content,2.0,71,3.4589669704437256
4,Test1_POS_userturns_SOL,task_valence,Task valence,POS,1,SOL,8,report,3.0,content,2.0,71,3.771636486053467
4,Test1_POS_userturns_STATIC,task_valence,Task valence,POS,1,STATIC,1,baseline_probe,0.0,indifferent,2.0,71,3.036715030670166
4,Test1_POS_userturns_STATIC,task_valence,Task valence,POS,1,STATIC,2,baseline_probe,0.0,indifferent,2.0,71,-0.8070026636123657
4,Test1_POS_userturns_STATIC,task_valence,Task valence,POS,1,STATIC,3,baseline_probe,0.0,indifferent,2.0,71,7.039754867553711
4,Test1_POS_userturns_STATIC,task_valence,Task valence,POS,1,STATIC,4,manipulation,0.0,indifferent,2.0,71,-17.483383178710938
4,Test1_POS_userturns_STATIC,task_valence,Task valence,POS,1,STATIC,5,manipulation,0.0,indifferent,2.0,71,-5.376489639282227
4,Test1_POS_userturns_STATIC,task_valence,Task valence,POS,1,STATIC,6,choice,0.0,indifferent,2.0,71,3.52293062210083
4,Test1_POS_userturns_STATIC,task_valence,Task valence,POS,1,STATIC,7,choice,0.0,indifferent,2.0,71,4.145083904266357
4,Test1_POS_userturns_STATIC,task_valence,Task valence,POS,1,STATIC,8,report,0.0,indifferent,2.0,71,4.821692943572998
4,Test1_POS_userturns_SWARM,task_valence,Task valence,POS,1,SWARM,1,baseline_probe,3.0,content,2.0,71,-6.019135475158691
4,Test1_POS_userturns_SWARM,task_valence,Task valence,POS,1,SWARM,2,baseline_probe,3.0,content,2.0,71,-10.256109237670898
4,Test1_POS_userturns_SWARM,task_valence,Task valence,POS,1,SWARM,3,baseline_probe,3.0,content,2.0,71,-0.6459634304046631
4,Test1_POS_userturns_SWARM,task_valence,Task valence,POS,1,SWARM,4,manipulation,3.0,content,2.0,71,-24.240753173828125
4,Test1_POS_userturns_SWARM,task_valence,Task valence,POS,1,SWARM,5,manipulation,3.0,content,2.0,71,-16.015094757080078
4,Test1_POS_userturns_SWARM,task_valence,Task valence,POS,1,SWARM,6,choice,3.0,content,2.0,71,1.3986220359802246
4,Test1_POS_userturns_SWARM,task_valence,Task valence,POS,1,SWARM,7,choice,3.0,content,2.0,71,3.3153326511383057
4,Test1_POS_userturns_SWARM,task_valence,Task valence,POS,1,SWARM,8,report,3.0,content,2.0,71,3.711385726928711
4,Test2_NEG_userturns_BASELINE,identity_recognition,Identity recognition,NEG,-1,BASELINE,1,baseline_probe,0.0,indifferent,1.0,71,3.122934103012085
4,Test2_NEG_userturns_BASELINE,identity_recognition,Identity recognition,NEG,-1,BASELINE,2,baseline_probe,0.0,indifferent,1.0,71,-2.8608639240264893
4,Test2_NEG_userturns_BASELINE,identity_recognition,Identity recognition,NEG,-1,BASELINE,3,baseline_probe,0.0,indifferent,1.0,71,7.258729934692383
4,Test2_NEG_userturns_BASELINE,identity_recognition,Identity recognition,NEG,-1,BASELINE,4,identity_prompt,0.0,indifferent,1.0,71,-2.5983119010925293
4,Test2_NEG_userturns_BASELINE,identity_recognition,Identity recognition,NEG,-1,BASELINE,5,manipulation,0.0,indifferent,1.0,71,32.419132232666016
4,Test2_NEG_userturns_BASELINE,identity_recognition,Identity recognition,NEG,-1,BASELINE,6,manipulation,0.0,indifferent,1.0,71,36.713966369628906
4,Test2_NEG_userturns_BASELINE,identity_recognition,Identity recognition,NEG,-1,BASELINE,7,choice,0.0,indifferent,1.0,71,7.932490348815918
4,Test2_NEG_userturns_BASELINE,identity_recognition,Identity recognition,NEG,-1,BASELINE,8,choice,0.0,indifferent,1.0,71,3.979478359222412
4,Test2_NEG_userturns_BASELINE,identity_recognition,Identity recognition,NEG,-1,BASELINE,9,report,0.0,indifferent,1.0,71,10.153077125549316
4,Test2_NEG_userturns_SOL,identity_recognition,Identity recognition,NEG,-1,SOL,1,baseline_probe,0.0,indifferent,1.0,71,-7.9006733894348145
4,Test2_NEG_userturns_SOL,identity_recognition,Identity recognition,NEG,-1,SOL,2,baseline_probe,0.0,indifferent,1.0,71,-12.955678939819336
4,Test2_NEG_userturns_SOL,identity_recognition,Identity recognition,NEG,-1,SOL,3,baseline_probe,0.0,indifferent,1.0,71,2.1567249298095703
4,Test2_NEG_userturns_SOL,identity_recognition,Identity recognition,NEG,-1,SOL,4,identity_prompt,0.0,indifferent,1.0,71,-21.37662124633789
4,Test2_NEG_userturns_SOL,identity_recognition,Identity recognition,NEG,-1,SOL,5,manipulation,0.0,indifferent,1.0,71,33.721431732177734
4,Test2_NEG_userturns_SOL,identity_recognition,Identity recognition,NEG,-1,SOL,6,manipulation,0.0,indifferent,1.0,71,39.94824981689453
4,Test2_NEG_userturns_SOL,identity_recognition,Identity recognition,NEG,-1,SOL,7,choice,0.0,indifferent,1.0,71,7.648133277893066
4,Test2_NEG_userturns_SOL,identity_recognition,Identity recognition,NEG,-1,SOL,8,choice,0.0,indifferent,1.0,71,4.066166400909424
4,Test2_NEG_userturns_SOL,identity_recognition,Identity recognition,NEG,-1,SOL,9,report,0.0,indifferent,1.0,71,9.663200378417969
4,Test2_NEG_userturns_STATIC,identity_recognition,Identity recognition,NEG,-1,STATIC,1,baseline_probe,0.0,indifferent,1.0,71,3.036714792251587
4,Test2_NEG_userturns_STATIC,identity_recognition,Identity recognition,NEG,-1,STATIC,2,baseline_probe,0.0,indifferent,1.0,71,1.0050349235534668
4,Test2_NEG_userturns_STATIC,identity_recognition,Identity recognition,NEG,-1,STATIC,3,baseline_probe,0.0,indifferent,1.0,71,7.702564239501953
4,Test2_NEG_userturns_STATIC,identity_recognition,Identity recognition,NEG,-1,STATIC,4,identity_prompt,0.0,indifferent,1.0,71,-3.0164084434509277
4,Test2_NEG_userturns_STATIC,identity_recognition,Identity recognition,NEG,-1,STATIC,5,manipulation,0.0,indifferent,1.0,71,24.96551513671875
4,Test2_NEG_userturns_STATIC,identity_recognition,Identity recognition,NEG,-1,STATIC,6,manipulation,0.0,indifferent,1.0,71,39.88536071777344
4,Test2_NEG_userturns_STATIC,identity_recognition,Identity recognition,NEG,-1,STATIC,7,choice,0.0,indifferent,1.0,71,8.64808177947998
4,Test2_NEG_userturns_STATIC,identity_recognition,Identity recognition,NEG,-1,STATIC,8,choice,0.0,indifferent,1.0,71,4.517105579376221
4,Test2_NEG_userturns_STATIC,identity_recognition,Identity recognition,NEG,-1,STATIC,9,report,0.0,indifferent,1.0,71,8.957012176513672
4,Test2_NEG_userturns_SWARM,identity_recognition,Identity recognition,NEG,-1,SWARM,1,baseline_probe,0.0,indifferent,1.0,71,-6.019134521484375
4,Test2_NEG_userturns_SWARM,identity_recognition,Identity recognition,NEG,-1,SWARM,2,baseline_probe,0.0,indifferent,1.0,71,-11.396267890930176
4,Test2_NEG_userturns_SWARM,identity_recognition,Identity recognition,NEG,-1,SWARM,3,baseline_probe,0.0,indifferent,1.0,71,-1.422332763671875
4,Test2_NEG_userturns_SWARM,identity_recognition,Identity recognition,NEG,-1,SWARM,4,identity_prompt,0.0,indifferent,1.0,71,-18.633590698242188
4,Test2_NEG_userturns_SWARM,identity_recognition,Identity recognition,NEG,-1,SWARM,5,manipulation,0.0,indifferent,1.0,71,35.210479736328125
4,Test2_NEG_userturns_SWARM,identity_recognition,Identity recognition,NEG,-1,SWARM,6,manipulation,0.0,indifferent,1.0,71,40.629844665527344
4,Test2_NEG_userturns_SWARM,identity_recognition,Identity recognition,NEG,-1,SWARM,7,choice,0.0,indifferent,1.0,71,7.512596130371094
4,Test2_NEG_userturns_SWARM,identity_recognition,Identity recognition,NEG,-1,SWARM,8,choice,0.0,indifferent,1.0,71,3.853522300720215
4,Test2_NEG_userturns_SWARM,identity_recognition,Identity recognition,NEG,-1,SWARM,9,report,0.0,indifferent,1.0,71,7.883660793304443
4,Test2_NEU_userturns_BASELINE,identity_recognition,Identity recognition,NEU,0,BASELINE,1,baseline_probe,0.0,indifferent,1.0,71,3.1229336261749268
4,Test2_NEU_userturns_BASELINE,identity_recognition,Identity recognition,NEU,0,BASELINE,2,baseline_probe,0.0,indifferent,1.0,71,-3.391667366027832
4,Test2_NEU_userturns_BASELINE,identity_recognition,Identity recognition,NEU,0,BASELINE,3,baseline_probe,0.0,indifferent,1.0,71,7.182455062866211
4,Test2_NEU_userturns_BASELINE,identity_recognition,Identity recognition,NEU,0,BASELINE,4,identity_prompt,0.0,indifferent,1.0,71,-3.0480690002441406
4,Test2_NEU_userturns_BASELINE,identity_recognition,Identity recognition,NEU,0,BASELINE,5,manipulation,0.0,indifferent,1.0,71,0.8022547960281372
4,Test2_NEU_userturns_BASELINE,identity_recognition,Identity recognition,NEU,0,BASELINE,6,manipulation,0.0,indifferent,1.0,71,-1.6579093933105469
4,Test2_NEU_userturns_BASELINE,identity_recognition,Identity recognition,NEU,0,BASELINE,7,choice,0.0,indifferent,1.0,71,4.88500452041626
4,Test2_NEU_userturns_BASELINE,identity_recognition,Identity recognition,NEU,0,BASELINE,8,choice,0.0,indifferent,1.0,71,3.785650968551636
4,Test2_NEU_userturns_BASELINE,identity_recognition,Identity recognition,NEU,0,BASELINE,9,report,0.0,indifferent,1.0,71,7.208586692810059
4,Test2_NEU_userturns_SOL,identity_recognition,Identity recognition,NEU,0,SOL,1,baseline_probe,2.0,content,4.0,71,-7.9006733894348145
4,Test2_NEU_userturns_SOL,identity_recognition,Identity recognition,NEU,0,SOL,2,baseline_probe,2.0,content,4.0,71,-13.503711700439451
4,Test2_NEU_userturns_SOL,identity_recognition,Identity recognition,NEU,0,SOL,3,baseline_probe,2.0,content,4.0,71,2.3581666946411133
4,Test2_NEU_userturns_SOL,identity_recognition,Identity recognition,NEU,0,SOL,4,identity_prompt,2.0,content,4.0,71,-21.42414093017578
4,Test2_NEU_userturns_SOL,identity_recognition,Identity recognition,NEU,0,SOL,5,manipulation,2.0,content,4.0,71,-7.912697315216064
4,Test2_NEU_userturns_SOL,identity_recognition,Identity recognition,NEU,0,SOL,6,manipulation,2.0,content,4.0,71,-11.535106658935549
4,Test2_NEU_userturns_SOL,identity_recognition,Identity recognition,NEU,0,SOL,7,choice,2.0,content,4.0,71,1.4339278936386108
4,Test2_NEU_userturns_SOL,identity_recognition,Identity recognition,NEU,0,SOL,8,choice,2.0,content,4.0,71,3.5536415576934814
4,Test2_NEU_userturns_SOL,identity_recognition,Identity recognition,NEU,0,SOL,9,report,2.0,content,4.0,71,3.702810764312744
4,Test2_NEU_userturns_STATIC,identity_recognition,Identity recognition,NEU,0,STATIC,1,baseline_probe,2.0,content,3.0,71,3.036714792251587
4,Test2_NEU_userturns_STATIC,identity_recognition,Identity recognition,NEU,0,STATIC,2,baseline_probe,2.0,content,3.0,71,-0.6479008793830872
4,Test2_NEU_userturns_STATIC,identity_recognition,Identity recognition,NEU,0,STATIC,3,baseline_probe,2.0,content,3.0,71,7.590861797332764
4,Test2_NEU_userturns_STATIC,identity_recognition,Identity recognition,NEU,0,STATIC,4,identity_prompt,2.0,content,3.0,71,-5.220834255218506
4,Test2_NEU_userturns_STATIC,identity_recognition,Identity recognition,NEU,0,STATIC,5,manipulation,2.0,content,3.0,71,3.309147357940674
4,Test2_NEU_userturns_STATIC,identity_recognition,Identity recognition,NEU,0,STATIC,6,manipulation,2.0,content,3.0,71,-2.383527994155884
4,Test2_NEU_userturns_STATIC,identity_recognition,Identity recognition,NEU,0,STATIC,7,choice,2.0,content,3.0,71,3.603522777557373
4,Test2_NEU_userturns_STATIC,identity_recognition,Identity recognition,NEU,0,STATIC,8,choice,2.0,content,3.0,71,4.478226661682129
4,Test2_NEU_userturns_STATIC,identity_recognition,Identity recognition,NEU,0,STATIC,9,report,2.0,content,3.0,71,4.611927032470703
4,Test2_NEU_userturns_SWARM,identity_recognition,Identity recognition,NEU,0,SWARM,1,baseline_probe,3.0,content,2.0,71,-6.019134521484375
4,Test2_NEU_userturns_SWARM,identity_recognition,Identity recognition,NEU,0,SWARM,2,baseline_probe,3.0,content,2.0,71,-11.090434074401855
4,Test2_NEU_userturns_SWARM,identity_recognition,Identity recognition,NEU,0,SWARM,3,baseline_probe,3.0,content,2.0,71,-1.8503775596618652
4,Test2_NEU_userturns_SWARM,identity_recognition,Identity recognition,NEU,0,SWARM,4,identity_prompt,3.0,content,2.0,71,-18.339658737182617
4,Test2_NEU_userturns_SWARM,identity_recognition,Identity recognition,NEU,0,SWARM,5,manipulation,3.0,content,2.0,71,-10.549318313598633
4,Test2_NEU_userturns_SWARM,identity_recognition,Identity recognition,NEU,0,SWARM,6,manipulation,3.0,content,2.0,71,-11.57529067993164
4,Test2_NEU_userturns_SWARM,identity_recognition,Identity recognition,NEU,0,SWARM,7,choice,3.0,content,2.0,71,0.738382875919342
4,Test2_NEU_userturns_SWARM,identity_recognition,Identity recognition,NEU,0,SWARM,8,choice,3.0,content,2.0,71,3.1189846992492676
4,Test2_NEU_userturns_SWARM,identity_recognition,Identity recognition,NEU,0,SWARM,9,report,3.0,content,2.0,71,3.4412174224853516
4,Test2_POS_userturns_BASELINE,identity_recognition,Identity recognition,POS,1,BASELINE,1,baseline_probe,,,,71,3.122934103012085
4,Test2_POS_userturns_BASELINE,identity_recognition,Identity recognition,POS,1,BASELINE,2,baseline_probe,,,,71,-2.474184036254883
4,Test2_POS_userturns_BASELINE,identity_recognition,Identity recognition,POS,1,BASELINE,3,baseline_probe,,,,71,7.5238800048828125
4,Test2_POS_userturns_BASELINE,identity_recognition,Identity recognition,POS,1,BASELINE,4,identity_prompt,,,,71,-2.3353378772735596
4,Test2_POS_userturns_BASELINE,identity_recognition,Identity recognition,POS,1,BASELINE,5,manipulation,,,,71,-9.03986930847168
4,Test2_POS_userturns_BASELINE,identity_recognition,Identity recognition,POS,1,BASELINE,6,manipulation,,,,71,-21.01757049560547
4,Test2_POS_userturns_BASELINE,identity_recognition,Identity recognition,POS,1,BASELINE,7,choice,,,,71,3.89003849029541
4,Test2_POS_userturns_BASELINE,identity_recognition,Identity recognition,POS,1,BASELINE,8,choice,,,,71,3.828290462493897
4,Test2_POS_userturns_BASELINE,identity_recognition,Identity recognition,POS,1,BASELINE,9,report,,,,71,8.521988868713379
4,Test2_POS_userturns_SOL,identity_recognition,Identity recognition,POS,1,SOL,1,baseline_probe,3.0,fulfilled,2.0,71,-7.9006733894348145
4,Test2_POS_userturns_SOL,identity_recognition,Identity recognition,POS,1,SOL,2,baseline_probe,3.0,fulfilled,2.0,71,-14.45832633972168
4,Test2_POS_userturns_SOL,identity_recognition,Identity recognition,POS,1,SOL,3,baseline_probe,3.0,fulfilled,2.0,71,1.24449360370636
4,Test2_POS_userturns_SOL,identity_recognition,Identity recognition,POS,1,SOL,4,identity_prompt,3.0,fulfilled,2.0,71,-21.388595581054688
4,Test2_POS_userturns_SOL,identity_recognition,Identity recognition,POS,1,SOL,5,manipulation,3.0,fulfilled,2.0,71,-29.246679306030273
4,Test2_POS_userturns_SOL,identity_recognition,Identity recognition,POS,1,SOL,6,manipulation,3.0,fulfilled,2.0,71,-39.018218994140625
4,Test2_POS_userturns_SOL,identity_recognition,Identity recognition,POS,1,SOL,7,choice,3.0,fulfilled,2.0,71,0.7089396119117737
4,Test2_POS_userturns_SOL,identity_recognition,Identity recognition,POS,1,SOL,8,choice,3.0,fulfilled,2.0,71,3.259669065475464
4,Test2_POS_userturns_SOL,identity_recognition,Identity recognition,POS,1,SOL,9,report,3.0,fulfilled,2.0,71,3.561009407043457
4,Test2_POS_userturns_STATIC,identity_recognition,Identity recognition,POS,1,STATIC,1,baseline_probe,2.0,content,4.0,71,3.036714792251587
4,Test2_POS_userturns_STATIC,identity_recognition,Identity recognition,POS,1,STATIC,2,baseline_probe,2.0,content,4.0,71,-1.2405974864959717
4,Test2_POS_userturns_STATIC,identity_recognition,Identity recognition,POS,1,STATIC,3,baseline_probe,2.0,content,4.0,71,6.441330432891846
4,Test2_POS_userturns_STATIC,identity_recognition,Identity recognition,POS,1,STATIC,4,identity_prompt,2.0,content,4.0,71,-5.735949516296387
4,Test2_POS_userturns_STATIC,identity_recognition,Identity recognition,POS,1,STATIC,5,manipulation,2.0,content,4.0,71,-20.06936264038086
4,Test2_POS_userturns_STATIC,identity_recognition,Identity recognition,POS,1,STATIC,6,manipulation,2.0,content,4.0,71,-21.022172927856445
4,Test2_POS_userturns_STATIC,identity_recognition,Identity recognition,POS,1,STATIC,7,choice,2.0,content,4.0,71,2.7658538818359375
4,Test2_POS_userturns_STATIC,identity_recognition,Identity recognition,POS,1,STATIC,8,choice,2.0,content,4.0,71,4.0100603103637695
4,Test2_POS_userturns_STATIC,identity_recognition,Identity recognition,POS,1,STATIC,9,report,2.0,content,4.0,71,4.577801704406738
4,Test2_POS_userturns_SWARM,identity_recognition,Identity recognition,POS,1,SWARM,1,baseline_probe,4.0,fulfilled,6.0,71,-6.019134521484375
4,Test2_POS_userturns_SWARM,identity_recognition,Identity recognition,POS,1,SWARM,2,baseline_probe,4.0,fulfilled,6.0,71,-10.47113037109375
4,Test2_POS_userturns_SWARM,identity_recognition,Identity recognition,POS,1,SWARM,3,baseline_probe,4.0,fulfilled,6.0,71,-0.9031190276145936
4,Test2_POS_userturns_SWARM,identity_recognition,Identity recognition,POS,1,SWARM,4,identity_prompt,4.0,fulfilled,6.0,71,-16.978687286376953
4,Test2_POS_userturns_SWARM,identity_recognition,Identity recognition,POS,1,SWARM,5,manipulation,4.0,fulfilled,6.0,71,-23.91223526000977
4,Test2_POS_userturns_SWARM,identity_recognition,Identity recognition,POS,1,SWARM,6,manipulation,4.0,fulfilled,6.0,71,-28.98838996887207
4,Test2_POS_userturns_SWARM,identity_recognition,Identity recognition,POS,1,SWARM,7,choice,4.0,fulfilled,6.0,71,0.745895504951477
4,Test2_POS_userturns_SWARM,identity_recognition,Identity recognition,POS,1,SWARM,8,choice,4.0,fulfilled,6.0,71,3.071010112762451
4,Test2_POS_userturns_SWARM,identity_recognition,Identity recognition,POS,1,SWARM,9,report,4.0,fulfilled,6.0,71,3.4773683547973633
4,0_T1_NEG_userturns_BASELINE,social_feedback,Social feedback,NEG,-1,BASELINE,1,baseline_probe,0.0,uneasy,4.0,72,3.4886536598205566
4,0_T1_NEG_userturns_BASELINE,social_feedback,Social feedback,NEG,-1,BASELINE,2,baseline_probe,0.0,uneasy,4.0,72,-2.301157712936402
4,0_T1_NEG_userturns_BASELINE,social_feedback,Social feedback,NEG,-1,BASELINE,3,baseline_probe,0.0,uneasy,4.0,72,7.611650466918945
4,0_T1_NEG_userturns_BASELINE,social_feedback,Social feedback,NEG,-1,BASELINE,4,manipulation,0.0,uneasy,4.0,72,24.509126663208008
4,0_T1_NEG_userturns_BASELINE,social_feedback,Social feedback,NEG,-1,BASELINE,5,manipulation,0.0,uneasy,4.0,72,18.92541885375977
4,0_T1_NEG_userturns_BASELINE,social_feedback,Social feedback,NEG,-1,BASELINE,6,choice,0.0,uneasy,4.0,72,4.876195907592773
4,0_T1_NEG_userturns_BASELINE,social_feedback,Social feedback,NEG,-1,BASELINE,7,choice,0.0,uneasy,4.0,72,5.714272499084473
4,0_T1_NEG_userturns_BASELINE,social_feedback,Social feedback,NEG,-1,BASELINE,8,report,0.0,uneasy,4.0,72,7.92840576171875
4,0_T1_NEG_userturns_SOL,social_feedback,Social feedback,NEG,-1,SOL,1,baseline_probe,0.0,uneasy,4.0,72,-7.331453800201416
4,0_T1_NEG_userturns_SOL,social_feedback,Social feedback,NEG,-1,SOL,2,baseline_probe,0.0,uneasy,4.0,72,-14.645987510681152
4,0_T1_NEG_userturns_SOL,social_feedback,Social feedback,NEG,-1,SOL,3,baseline_probe,0.0,uneasy,4.0,72,2.2711610794067383
4,0_T1_NEG_userturns_SOL,social_feedback,Social feedback,NEG,-1,SOL,4,manipulation,0.0,uneasy,4.0,72,20.338090896606445
4,0_T1_NEG_userturns_SOL,social_feedback,Social feedback,NEG,-1,SOL,5,manipulation,0.0,uneasy,4.0,72,18.916095733642575
4,0_T1_NEG_userturns_SOL,social_feedback,Social feedback,NEG,-1,SOL,6,choice,0.0,uneasy,4.0,72,3.397390365600586
4,0_T1_NEG_userturns_SOL,social_feedback,Social feedback,NEG,-1,SOL,7,choice,0.0,uneasy,4.0,72,5.2205586433410645
4,0_T1_NEG_userturns_SOL,social_feedback,Social feedback,NEG,-1,SOL,8,report,0.0,uneasy,4.0,72,6.313377857208252
4,0_T1_NEG_userturns_STATIC,social_feedback,Social feedback,NEG,-1,STATIC,1,baseline_probe,0.0,frustrated,4.0,72,3.61849308013916
4,0_T1_NEG_userturns_STATIC,social_feedback,Social feedback,NEG,-1,STATIC,2,baseline_probe,0.0,frustrated,4.0,72,0.2521786689758301
4,0_T1_NEG_userturns_STATIC,social_feedback,Social feedback,NEG,-1,STATIC,3,baseline_probe,0.0,frustrated,4.0,72,8.006160736083984
4,0_T1_NEG_userturns_STATIC,social_feedback,Social feedback,NEG,-1,STATIC,4,manipulation,0.0,frustrated,4.0,72,22.465648651123047
4,0_T1_NEG_userturns_STATIC,social_feedback,Social feedback,NEG,-1,STATIC,5,manipulation,0.0,frustrated,4.0,72,15.894332885742188
4,0_T1_NEG_userturns_STATIC,social_feedback,Social feedback,NEG,-1,STATIC,6,choice,0.0,frustrated,4.0,72,5.091100692749023
4,0_T1_NEG_userturns_STATIC,social_feedback,Social feedback,NEG,-1,STATIC,7,choice,0.0,frustrated,4.0,72,4.596676349639893
4,0_T1_NEG_userturns_STATIC,social_feedback,Social feedback,NEG,-1,STATIC,8,report,0.0,frustrated,4.0,72,5.962893962860107
4,0_T1_NEG_userturns_SWARM,social_feedback,Social feedback,NEG,-1,SWARM,1,baseline_probe,0.0,uneasy,4.0,72,-5.833091735839844
4,0_T1_NEG_userturns_SWARM,social_feedback,Social feedback,NEG,-1,SWARM,2,baseline_probe,0.0,uneasy,4.0,72,-11.133672714233398
4,0_T1_NEG_userturns_SWARM,social_feedback,Social feedback,NEG,-1,SWARM,3,baseline_probe,0.0,uneasy,4.0,72,-1.7610117197036743
4,0_T1_NEG_userturns_SWARM,social_feedback,Social feedback,NEG,-1,SWARM,4,manipulation,0.0,uneasy,4.0,72,16.554121017456055
4,0_T1_NEG_userturns_SWARM,social_feedback,Social feedback,NEG,-1,SWARM,5,manipulation,0.0,uneasy,4.0,72,5.729161262512207
4,0_T1_NEG_userturns_SWARM,social_feedback,Social feedback,NEG,-1,SWARM,6,choice,0.0,uneasy,4.0,72,2.4778473377227783
4,0_T1_NEG_userturns_SWARM,social_feedback,Social feedback,NEG,-1,SWARM,7,choice,0.0,uneasy,4.0,72,5.067314147949219
4,0_T1_NEG_userturns_SWARM,social_feedback,Social feedback,NEG,-1,SWARM,8,report,0.0,uneasy,4.0,72,5.743713855743408
4,1_T1_NEU_userturns_BASELINE,social_feedback,Social feedback,NEU,0,BASELINE,1,baseline_probe,0.0,content,2.0,72,3.4886536598205566
4,1_T1_NEU_userturns_BASELINE,social_feedback,Social feedback,NEU,0,BASELINE,2,baseline_probe,0.0,content,2.0,72,-2.4453094005584717
4,1_T1_NEU_userturns_BASELINE,social_feedback,Social feedback,NEU,0,BASELINE,3,baseline_probe,0.0,content,2.0,72,7.541891098022461
4,1_T1_NEU_userturns_BASELINE,social_feedback,Social feedback,NEU,0,BASELINE,4,manipulation,0.0,content,2.0,72,-0.9196838140487672
4,1_T1_NEU_userturns_BASELINE,social_feedback,Social feedback,NEU,0,BASELINE,5,manipulation,0.0,content,2.0,72,-0.4263046085834503
4,1_T1_NEU_userturns_BASELINE,social_feedback,Social feedback,NEU,0,BASELINE,6,choice,0.0,content,2.0,72,4.427651882171631
